256  1   2.392   0.503
256  2   1.409   0.469
256  3   1.441  -0.528
256  4   2.423  -0.495
257  1   1.590   0.814
257  2   0.607   0.797
257  3   0.621  -0.201
257  4   1.603  -0.185
258  1  10.103   1.614
258  2   9.103   1.464
258  3   9.249   0.464
258  4  10.249   0.611
259  1  -9.685   1.586
259  2 -10.688   1.746
259  3 -10.850   0.744
259  4  -9.848   0.587
260  1  -8.704   1.446
260  2  -9.703   1.589
260  3  -9.850   0.587
260  4  -8.851   0.446
261  1   8.171   1.460
261  2   7.177   1.342
261  3   7.293   0.342
261  4   8.286   0.458
262  1   9.136   1.601
262  2   8.139   1.466
262  3   8.270   0.467
262  4   9.266   0.598
263  1  -7.742   1.449
263  2  -8.738   1.578
263  3  -8.869   0.576
263  4  -7.874   0.450
264  1   7.204   1.436
264  2   6.213   1.329
264  3   6.320   0.325
264  4   7.311   0.429
265  1  -0.126   1.074
265  2  -1.109   1.083
265  3  -1.120   0.080
265  4  -0.138   0.070
266  1   0.780   1.090
266  2  -0.203   1.083
266  3  -0.196   0.081
266  4   0.786   0.086
267  1  -6.781   1.454
267  2  -7.774   1.568
267  3  -7.889   0.567
267  4  -6.896   0.455
268  1  -5.816   1.459
268  2  -6.806   1.558
268  3  -6.907   0.557
268  4  -5.917   0.461
269  1   6.262   1.519
269  2   5.273   1.427
269  3   5.361   0.429
269  4   6.350   0.519
270  1  -4.851   1.464
270  2  -5.840   1.547
270  3  -5.926   0.548
270  4  -4.938   0.466
271  1   5.293   1.506
271  2   4.306   1.429
271  3   4.377   0.431
271  4   5.364   0.506
272  1  -3.888   1.469
272  2  -4.875   1.538
272  3  -4.945   0.538
272  4  -3.959   0.471
273  1   4.528   1.514
273  2   3.542   1.449
273  3   3.603   0.451
273  4   4.589   0.514
274  1   3.543   1.492
274  2   2.558   1.443
274  3   2.604   0.445
274  4   3.587   0.493
275  1   2.558   1.445
275  2   1.574   1.412
275  3   1.604   0.413
275  4   2.587   0.446
276  1  -0.960   1.407
276  2  -1.943   1.430
276  3  -1.969   0.431
276  4  -0.986   0.409
277  1  -1.941   1.433
277  2  -2.925   1.471
277  3  -2.966   0.473
277  4  -1.983   0.435
278  1  -2.924   1.475
278  2  -3.910   1.528
278  3  -3.964   0.529
278  4  -2.980   0.477
279  1   1.580   1.808
279  2   0.596   1.791
279  3   0.611   0.793
279  4   1.593   0.809
280  1  10.027   2.613
280  2   9.027   2.460
280  3   9.175   1.459
280  4  10.174   1.610
281  1  -8.998   2.495
281  2  -9.998   2.648
281  3 -10.151   1.645
281  4  -9.152   1.495
282  1   8.108   2.464
282  2   7.113   2.343
282  3   7.229   1.343
282  4   8.222   1.462
283  1   9.069   2.600
283  2   8.072   2.462
283  3   8.204   1.462
283  4   9.201   1.597
284  1  -8.043   2.494
284  2  -9.040   2.632
284  3  -9.178   1.629
284  4  -8.181   1.494
285  1   0.638   1.992
285  2  -0.346   1.989
285  3  -0.346   0.991
285  4   0.636   0.993
286  1  -0.343   1.993
286  2  -1.326   2.007
286  3  -1.342   1.008
286  4  -0.360   0.995
287  1   7.180   2.490
287  2   6.188   2.384
287  3   6.289   1.384
287  4   7.280   1.489
288  1  -7.087   2.491
288  2  -8.081   2.614
288  3  -8.204   1.613
288  4  -7.210   1.492
289  1  -6.130   2.491
289  2  -7.122   2.598
289  3  -7.229   1.597
289  4  -6.238   1.492
290  1   6.223   2.524
290  2   5.234   2.430
290  3   5.323   1.431
290  4   6.312   1.523
291  1  -5.172   2.490
291  2  -6.162   2.582
291  3  -6.255   1.582
291  4  -5.266   1.491
292  1   5.455   2.537
292  2   4.467   2.455
292  3   4.544   1.457
292  4   5.531   1.537
293  1  -4.215   2.490
293  2  -5.204   2.566
293  3  -5.280   1.566
293  4  -4.293   1.491
294  1   4.494   2.521
294  2   3.508   2.455
294  3   3.570   1.456
294  4   4.555   1.521
295  1   3.518   2.489
295  2   2.533   2.439
295  3   2.579   1.440
295  4   3.563   1.489
296  1   2.543   2.442
296  2   1.559   2.408
296  3   1.589   1.409
296  4   2.572   1.442
297  1  -1.311   2.411
297  2  -2.296   2.438
297  3  -2.322   1.439
297  4  -1.339   1.413
298  1  -2.285   2.443
298  2  -3.271   2.486
298  3  -3.314   1.486
298  4  -2.330   1.444
299  1  -3.257   2.489
299  2  -4.244   2.550
299  3  -4.304   1.550
299  4  -3.318   1.491
300  1   9.947   3.614
300  2   8.947   3.456
300  3   9.097   2.455
300  4  10.096   2.610
301  1   1.570   2.807
301  2   0.585   2.788
301  3   0.601   1.789
301  4   1.583   1.807
302  1  -8.931   3.525
302  2  -9.932   3.684
302  3 -10.087   2.681
302  4  -9.087   2.525
303  1   9.068   3.613
303  2   8.071   3.470
303  3   8.205   2.469
303  4   9.202   2.609
304  1   8.084   3.472
304  2   7.089   3.347
304  3   7.206   2.347
304  4   8.200   2.469
305  1  -7.972   3.493
305  2  -8.970   3.631
305  3  -9.106   2.629
305  4  -8.110   2.493
306  1   0.641   2.989
306  2  -0.343   2.986
306  3  -0.343   1.986
306  4   0.640   1.989
307  1  -0.331   2.992
307  2  -1.315   3.003
307  3  -1.328   2.003
307  4  -0.345   1.992
308  1   7.142   3.492
308  2   6.149   3.382
308  3   6.251   2.381
308  4   7.242   2.489
309  1  -7.023   3.491
309  2  -8.018   3.613
309  3  -8.137   2.611
309  4  -7.143   2.491
310  1  -6.075   3.490
310  2  -7.067   3.596
310  3  -7.171   2.594
310  4  -6.180   2.490
311  1   6.370   3.554
311  2   5.379   3.454
311  3   5.473   2.453
311  4   6.462   2.552
312  1  -5.126   3.490
312  2  -6.116   3.580
312  3  -6.204   2.578
312  4  -5.215   2.490
313  1   5.409   3.552
313  2   4.420   3.468
313  3   4.498   2.468
313  4   5.486   2.550
314  1  -4.174   3.489
314  2  -5.163   3.564
314  3  -5.235   2.562
314  4  -4.248   2.489
315  1   4.461   3.526
315  2   3.474   3.458
315  3   3.536   2.457
315  4   4.522   2.524
316  1   3.492   3.482
316  2   2.505   3.431
316  3   2.552   2.430
316  4   3.537   2.481
317  1   2.526   3.441
317  2   1.540   3.405
317  3   1.572   2.405
317  4   2.555   2.440
318  1  -1.292   3.409
318  2  -2.277   3.437
318  3  -2.305   2.436
318  4  -1.321   2.409
319  1  -2.258   3.441
319  2  -3.244   3.485
319  3  -3.288   2.484
319  4  -2.303   2.441
320  1  -3.225   3.488
320  2  -4.212   3.549
320  3  -4.272   2.547
320  4  -3.286   2.488
321  1   9.936   4.629
321  2   8.935   4.466
321  3   9.087   3.464
321  4  10.087   3.624
322  1   1.563   3.805
322  2   0.577   3.786
322  3   0.593   2.784
322  4   1.577   2.803
323  1  -8.835   4.521
323  2  -9.835   4.684
323  3  -9.996   3.675
323  4  -8.996   3.515
324  1   8.045   4.473
324  2   7.049   4.343
324  3   7.171   3.343
324  4   8.165   3.470
325  1   8.994   4.614
325  2   7.996   4.467
325  3   8.132   3.465
325  4   9.129   3.609
326  1  -7.892   4.490
326  2  -8.890   4.633
326  3  -9.026   3.628
326  4  -8.029   3.489
327  1   0.640   3.990
327  2  -0.346   3.985
327  3  -0.342   2.983
327  4   0.641   2.989
328  1  -0.322   3.990
328  2  -1.307   4.002
328  3  -1.320   3.000
328  4  -0.336   2.989
329  1   7.286   4.519
329  2   6.292   4.402
329  3   6.399   3.400
329  4   7.392   3.514
330  1  -6.952   4.489
330  2  -7.948   4.615
330  3  -8.068   3.611
330  4  -7.074   3.487
331  1  -6.013   4.489
331  2  -7.007   4.598
331  3  -7.111   3.594
331  4  -6.119   3.487
332  1   6.314   4.570
332  2   5.322   4.470
332  3   5.414   3.467
332  4   6.404   3.566
333  1  -5.072   4.489
333  2  -6.063   4.581
333  3  -6.152   3.578
333  4  -5.162   3.487
334  1   5.366   4.573
334  2   4.376   4.489
334  3   4.452   3.487
334  4   5.440   3.569
335  1  -4.128   4.487
335  2  -5.118   4.565
335  3  -5.195   3.562
335  4  -4.207   3.485
336  1   4.424   4.526
336  2   3.436   4.458
336  3   3.500   3.455
336  4   4.486   3.522
337  1   3.466   4.482
337  2   2.479   4.429
337  3   2.526   3.427
337  4   3.511   3.479
338  1   2.506   4.435
338  2   1.520   4.399
338  3   1.551   3.396
338  4   2.536   3.432
339  1  -2.231   4.440
339  2  -3.218   4.485
339  3  -3.262   3.482
339  4  -2.277   3.438
340  1  -1.271   4.409
340  2  -2.258   4.437
340  3  -2.286   3.434
340  4  -1.301   3.406
341  1  -3.189   4.488
341  2  -4.178   4.550
341  3  -4.238   3.546
341  4  -3.251   3.485
342  1   9.076   5.520
342  2   8.077   5.366
342  3   8.217   4.363
342  4   9.215   4.513
343  1   1.549   4.800
343  2   0.562   4.781
343  3   0.578   3.778
343  4   1.562   3.796
344  1   8.139   5.502
344  2   7.142   5.365
344  3   7.267   4.361
344  4   8.262   4.495
345  1  -7.804   5.507
345  2  -8.803   5.658
345  3  -8.941   4.650
345  4  -7.944   4.503
346  1   0.646   4.984
346  2  -0.341   4.982
346  3  -0.340   3.978
346  4   0.644   3.980
347  1  -0.311   4.984
347  2  -1.298   4.999
347  3  -1.313   3.995
347  4  -0.328   3.981
348  1   7.202   5.505
348  2   6.207   5.385
348  3   6.316   4.380
348  4   7.309   4.498
349  1  -6.880   5.489
349  2  -7.877   5.618
349  3  -7.998   4.612
349  4  -7.003   4.486
350  1  -5.946   5.487
350  2  -6.940   5.602
350  3  -7.047   4.595
350  4  -6.054   4.483
351  1   6.255   5.581
351  2   5.262   5.479
351  3   5.353   4.475
351  4   6.344   4.575
352  1  -5.014   5.488
352  2  -6.007   5.585
352  3  -6.099   4.579
352  4  -5.108   4.483
353  1   5.320   5.564
353  2   4.328   5.479
353  3   4.405   4.474
353  4   5.394   4.558
354  1  -4.082   5.488
354  2  -5.073   5.568
354  3  -5.149   4.562
354  4  -4.160   4.483
355  1   4.389   5.530
355  2   3.399   5.459
355  3   3.462   4.454
355  4   4.450   4.524
356  1   3.437   5.486
356  2   2.448   5.432
356  3   2.496   4.427
356  4   3.483   4.480
357  1   2.488   5.438
357  2   1.500   5.401
357  3   1.532   4.396
357  4   2.518   4.432
358  1  -1.254   5.403
358  2  -2.241   5.435
358  3  -2.272   4.430
358  4  -1.287   4.399
359  1  -2.203   5.442
359  2  -3.191   5.489
359  3  -3.236   4.483
359  4  -2.249   4.438
360  1  -3.148   5.489
360  2  -4.138   5.552
360  3  -4.198   4.546
360  4  -3.210   4.484
361  1   1.540   5.804
361  2   0.552   5.784
361  3   0.569   4.778
361  4   1.554   4.797
362  1   8.069   6.508
362  2   7.070   6.367
362  3   7.196   5.360
362  4   8.193   5.498
363  1  -7.713   6.511
363  2  -8.713   6.665
363  3  -8.856   5.655
363  4  -7.858   5.504
364  1   0.648   5.989
364  2  -0.340   5.986
364  3  -0.339   4.979
364  4   0.647   4.982
365  1  -0.298   5.989
365  2  -1.286   6.004
365  3  -1.301   4.996
365  4  -0.316   4.982
366  1   7.137   6.512
366  2   6.141   6.388
366  3   6.251   5.381
366  4   7.246   5.502
367  1  -6.805   6.490
367  2  -7.803   6.625
367  3  -7.928   5.616
367  4  -6.932   5.483
368  1  -5.881   6.490
368  2  -6.876   6.611
368  3  -6.988   5.602
368  4  -5.995   5.483
369  1   6.202   6.595
369  2   5.207   6.489
369  3   5.301   5.482
369  4   6.294   5.586
370  1  -4.957   6.490
370  2  -5.951   6.593
370  3  -6.046   5.584
370  4  -5.055   5.483
371  1   5.277   6.580
371  2   4.284   6.490
371  3   4.363   5.482
371  4   5.353   5.570
372  1  -4.030   6.491
372  2  -5.023   6.577
372  3  -5.103   5.568
372  4  -4.113   5.484
373  1   4.351   6.535
373  2   3.359   6.464
373  3   3.421   5.456
373  4   4.410   5.525
374  1   3.409   6.492
374  2   2.419   6.438
374  3   2.468   5.429
374  4   3.456   5.482
375  1   2.471   6.444
375  2   1.481   6.406
375  3   1.514   5.398
375  4   2.501   5.434
376  1  -1.232   6.410
376  2  -2.222   6.442
376  3  -2.253   5.433
376  4  -1.266   5.402
377  1  -2.170   6.440
377  2  -3.160   6.490
377  3  -3.208   5.481
377  4  -2.220   5.432
378  1  -3.110   6.492
378  2  -4.102   6.561
378  3  -4.163   5.551
378  4  -3.174   5.484
379  1   1.528   6.812
379  2   0.538   6.792
379  3   0.555   5.782
379  4   1.542   5.801
380  1   7.939   7.521
380  2   6.939   7.375
380  3   7.069   6.366
380  4   8.066   6.509
381  1   0.648   6.998
381  2  -0.343   6.995
381  3  -0.341   5.983
381  4   0.646   5.985
382  1  -0.287   6.997
382  2  -1.278   7.012
382  3  -1.292   6.001
382  4  -0.305   5.986
383  1   7.021   7.526
383  2   6.023   7.397
383  3   6.136   6.387
383  4   7.131   6.513
384  1  -6.679   7.501
384  2  -7.679   7.641
384  3  -7.806   6.629
384  4  -6.809   6.491
385  1  -5.771   7.502
385  2  -6.769   7.624
385  3  -6.880   6.612
385  4  -5.885   6.492
386  1   6.146   7.606
386  2   5.149   7.496
386  3   5.245   6.485
386  4   6.239   6.593
387  1  -4.863   7.502
387  2  -5.858   7.607
387  3  -5.953   6.594
387  4  -4.960   6.492
388  1   5.227   7.590
388  2   4.232   7.499
388  3   4.313   6.487
388  4   5.305   6.577
389  1  -3.952   7.503
389  2  -4.946   7.590
389  3  -5.025   6.577
389  4  -4.034   6.492
390  1  -3.171   7.455
390  2  -4.164   7.529
390  3  -4.233   6.517
390  4  -3.243   6.444
391  1   4.311   7.567
391  2   3.318   7.494
391  3   3.382   6.478
391  4   4.373   6.549
392  1   3.380   7.510
392  2   2.387   7.455
392  3   2.433   6.441
392  4   3.423   6.495
393  1   2.451   7.460
393  2   1.459   7.423
393  3   1.490   6.411
393  4   2.479   6.447
394  1  -2.199   7.449
394  2  -3.191   7.505
394  3  -3.242   6.492
394  4  -2.252   6.437
395  1  -1.210   7.424
395  2  -2.201   7.460
395  3  -2.235   6.448
395  4  -1.246   6.412
396  1   1.512   7.835
396  2   0.520   7.817
396  3   0.535   6.801
396  4   1.524   6.818
397  1   0.650   8.020
397  2  -0.343   8.019
397  3  -0.345   7.003
397  4   0.645   7.004
398  1  -0.270   8.020
398  2  -1.262   8.037
398  3  -1.279   7.022
398  4  -0.290   7.005
399  1  -3.873   8.521
399  2  -4.870   8.612
399  3  -4.951   7.595
399  4  -3.958   7.506
400  1  -3.105   8.474
400  2  -4.101   8.549
400  3  -4.168   7.532
400  4  -3.176   7.458
401  1  -2.152   8.463
401  2  -3.147   8.518
401  3  -3.197   7.501
401  4  -2.206   7.446
402  1  -1.179   8.444
402  2  -2.173   8.480
402  3  -2.206   7.463
402  4  -1.215   7.427
403  1  -0.255   9.042
403  2  -1.250   9.059
403  3  -1.266   8.038
403  4  -0.275   8.022
404  1  -3.038   9.497
404  2  -4.036   9.573
404  3  -4.104   8.551
404  4  -3.109   8.476
405  1  -2.105   9.486
405  2  -3.103   9.543
405  3  -3.153   8.520
405  4  -2.159   8.465
406  1  -1.144   9.467
406  2  -2.141   9.503
406  3  -2.174   8.480
406  4  -1.181   8.445
